"Endpoint name","Type","IP address","MAC address","Group","Pinned to Group","Agent GUID","Operating system","Endpoint isolation","Create time","Last connected","Features enabled","Status","Error code"
"TPV-145-002","Desktop","10.1.145.2","B4:A9:FC:01:86:7F","All Endpoints","No","f8998296-2ba1-41ac-8f65-f526c376846c","Windows 10","Off","2024-03-19 16:05:04","2024-06-05 14:44:41","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-145-5","Desktop","169.254.170.136,10.1.145.5,169.254.255.182,169.254.12.35,10.1.145.6,169.254.45.11","02:50:41:00:00:01,00:4E:01:C0:D5:64,5C:80:B6:A9:C0:8C,5E:80:B6:A9:C0:8B,5C:80:B6:A9:C0:8B,5C:80:B6:A9:C0:8B","All Endpoints","No","0639fba4-6a51-4e96-a824-9b8c0018947f","Windows 11","Off","2024-03-19 16:07:13","2024-06-05 14:49:14","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-139-002","Desktop","10.1.139.1","B4:A9:FC:28:CB:4F","All Endpoints","No","4c800784-a2d6-4c2d-bb6b-2daa129534a2","Windows 10","Off","2024-03-19 16:15:56","2024-06-05 14:46:25","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-155-001","Desktop","10.1.155.1","B4:A9:FC:28:CD:D3","All Endpoints","No","78c81230-6bb9-4390-a1ee-970cab8a1ab9","Windows 10","Off","2024-03-19 16:32:26","2024-06-05 14:49:19","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-139-001","Desktop","10.1.139.2","B4:A9:FC:28:C9:F1","All Endpoints","No","d32d8035-2b05-4995-894b-aaa5c7d49a17","Windows 10","Off","2024-03-19 16:47:30","2024-06-05 14:44:26","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-195-002","Desktop","10.1.195.2","B4:A9:FC:15:D0:03","All Endpoints","No","a68f1719-cd3c-4ea3-86c3-3c301dae8cea","Windows 10","Off","2024-03-19 17:00:44","2024-06-05 14:48:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-428-002","Desktop","10.2.128.1","B4:A9:FC:15:D4:75","All Endpoints","No","79380567-390d-4f18-abd3-b1c7000e70cf","Windows 10","Off","2024-03-20 11:09:41","2024-06-05 14:45:00","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-191-001","Desktop","10.1.191.1","B4:A9:FC:15:D9:6F","All Endpoints","No","f4c0889c-b01f-4925-98ab-1b31a8048ddf","Windows 10","Off","2024-03-20 11:19:00","2024-06-05 14:49:17","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-191-002","Desktop","10.1.191.2","B4:A9:FC:28:D0:42","All Endpoints","No","14c1c055-df15-4de3-ba4c-91d3c3497bf1","Windows 10","Off","2024-03-20 11:43:57","2024-06-05 14:45:51","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-401-002","Desktop (non-persistent virtual desktop)","192.168.10.79","C0:18:50:B0:E9:BA","All Endpoints","No","6d87e6c5-c88e-4de7-8bf9-e8d55534e03d","Windows 10","Off","2024-03-20 12:14:31","2024-05-15 10:13:24","XDR Endpoint Sensor","",""
"TPV-311-001","Desktop","10.2.11.1","B4:A9:FC:28:CC:44","All Endpoints","No","d2e98770-2f7c-47bd-877e-fd7012bb9559","Windows 10","Off","2024-03-20 12:50:16","2024-06-05 14:47:16","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-317-001","Desktop","10.2.17.1","C0:18:50:B0:E8:76","All Endpoints","No","63907a29-cd83-4841-afd6-1316436a7504","Windows 10","Off","2024-03-20 12:57:37","2024-06-04 19:16:54","XDR Endpoint Sensor,Vulnerability Assessment","",""
"PX","Desktop","169.254.103.208,169.254.3.135,169.254.18.64,10.3.6.61,169.254.151.113,169.254.185.149","54:05:DB:BA:0F:0F,DC:41:A9:20:F6:B2,DE:41:A9:20:F6:B1,DC:41:A9:20:F6:B1,DC:41:A9:20:F6:B5,94:89:89:53:46:57","All Endpoints","No","341e5951-9766-4427-8a5c-3d5929e8a76a","Windows 11","Off","2024-03-20 16:29:53","2024-03-20 18:26:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-002","Desktop (persistent virtual desktop)","10.3.103.53,169.254.103.208,169.254.3.135,169.254.18.64,192.168.1.23,169.254.151.113,169.254.185.149","02:50:41:00:00:01,54:05:DB:BA:0F:0F,DC:41:A9:20:F6:B2,DE:41:A9:20:F6:B1,DC:41:A9:20:F6:B1,DC:41:A9:20:F6:B5,94:89:89:53:46:57","All Endpoints","No","57dad9a7-9dff-4603-8237-c7ab85e55f99","Windows 11","Off","2024-03-20 18:30:22","2024-06-05 14:47:51","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-309-001","Desktop","10.2.9.2","B4:A9:FC:28:CD:F2","All Endpoints","No","7393d944-23d2-4b91-884c-e6cc807ee019","Windows 10","Off","2024-03-21 11:42:31","2024-06-05 14:48:21","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RH-100","Desktop","10.3.103.100,169.254.96.4,169.254.183.19,169.254.46.90,192.168.0.24,192.168.0.34,169.254.230.151","02:50:41:00:00:01,98:FA:9B:9E:7E:70,DC:71:96:57:AA:13,DE:71:96:57:AA:12,F8:E4:3B:1E:F3:F6,DC:71:96:57:AA:12,C5:CC:52:36:14:00","All Endpoints","No","3bdaa2a8-e6a0-4060-abf8-d601d21f3288","Windows 11","Off","2024-03-21 12:02:37","2024-06-05 14:48:19","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-314-001","Desktop","10.2.14.1","B4:A9:FC:28:CE:FF","All Endpoints","No","10465b87-5450-4bd9-87b1-0a2ea4112eac","Windows 10","Off","2024-03-21 13:26:01","2024-06-05 14:48:11","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-314-002","Desktop","10.2.14.2","C0:18:50:B0:E5:4F","All Endpoints","No","7286abd2-c45c-406d-a551-fbd8517eaada","Windows 10","Off","2024-03-21 13:26:25","2024-06-05 14:47:08","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-020-001","Desktop","10.1.20.1","B4:A9:FC:15:D5:71","All Endpoints","No","fc4c9ea1-d45a-4f46-8eea-41357b48c387","Windows 10","Off","2024-03-21 16:41:46","2024-06-05 14:45:36","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-064-002","Desktop","10.1.64.2","B4:A9:FC:28:CD:17","All Endpoints","No","1e0e2168-9681-4e74-ae66-4e0161f8d5e8","Windows 10","Off","2024-03-22 11:18:08","2024-06-05 14:44:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-235-4","Desktop","169.254.187.9,10.1.235.4,169.254.11.107,169.254.145.129,10.1.235.44,169.254.47.83","02:50:41:00:00:01,00:4E:01:C3:69:4D,24:41:8C:F3:3E:B0,26:41:8C:F3:3E:AF,24:41:8C:F3:3E:AF,24:41:8C:F3:3E:AF","All Endpoints","No","77986938-7dba-40ee-bed5-710c7661ba0d","Windows 11","Off","2024-03-22 11:21:58","2024-05-17 16:37:32","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-332-001","Desktop","10.2.32.1","B4:A9:FC:15:D4:76","All Endpoints","No","7e75393d-d2ec-427f-8c24-498b1643a25f","Windows 10","Off","2024-03-22 11:28:41","2024-06-05 14:47:40","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-422-002","Desktop","10.2.122.2","B4:A9:FC:15:D6:24","All Endpoints","No","9a1af76f-2d78-4423-9a47-eec9758357ff","Windows 10","Off","2024-03-22 13:23:09","2024-06-05 14:45:08","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-422-001","Desktop","10.2.128.7","B4:A9:FC:15:D3:E3","All Endpoints","No","32990756-a3ba-40a9-a8ff-37e0702e596d","Windows 10","Off","2024-03-22 16:28:52","2024-06-05 14:44:57","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-404-001","Desktop","10.2.104.3","B4:A9:FC:28:CB:5A","All Endpoints","No","16d2da40-8c56-4e2d-82b1-c8e17651a6c1","Windows 10","Off","2024-03-22 17:11:58","2024-06-05 14:45:42","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-304-001","Desktop","10.2.4.1","B4:A9:FC:15:D6:00","All Endpoints","No","529e2978-fe24-4214-8fe7-4f20c2a8dc8e","Windows 10","Off","2024-03-22 17:30:36","2024-06-05 14:47:48","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-073-001","Desktop","10.1.73.1","B4:A9:FC:28:CA:7E","All Endpoints","No","84fd535b-4156-49c9-8e6e-6b4346cb20a0","Windows 10","Off","2024-03-22 18:14:43","2024-06-05 14:49:05","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-317-002","Desktop","10.2.17.4","C0:18:50:B0:E3:BD","All Endpoints","No","088a59ce-d8a1-42de-bd35-e0555099c6f6","Windows 10","Off","2024-03-25 11:07:44","2024-06-05 14:44:42","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-319-001","Desktop","10.2.19.1","C0:18:50:B0:E3:0E","All Endpoints","No","0f9e78ca-c973-4964-b384-8abc610e4f84","Windows 10","Off","2024-03-25 11:57:20","2024-06-05 14:48:44","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-402-001","Desktop (non-persistent virtual desktop)","10.2.102.1","08:8F:C3:90:0F:6F","All Endpoints","No","d296572a-2f4c-4c84-ac9b-1141f01e560d","Windows 10","Off","2024-03-25 14:21:57","2024-06-05 14:45:40","XDR Endpoint Sensor","",""
"TPV-305-001","Desktop","10.2.5.1","B4:A9:FC:15:D2:52","All Endpoints","No","95e6f373-9555-4384-83ff-215a564eedd4","Windows 10","Off","2024-03-25 15:36:44","2024-06-05 14:49:22","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-200-002","Desktop","10.1.200.6","B4:A9:FC:15:D8:33","All Endpoints","No","51880f7d-4ff2-424c-aa32-cc07a5a2cfe0","Windows 10","Off","2024-03-25 15:53:32","2024-06-05 14:44:40","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-149-001","Desktop","10.1.149.1","B4:A9:FC:28:CB:E2","All Endpoints","No","bae6dc36-b03d-441b-b0a5-2a9cc7f24e3e","Windows 10","Off","2024-03-25 16:25:46","2024-06-05 14:48:40","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-136-002","Desktop","10.1.136.2","B4:A9:FC:28:CD:13","All Endpoints","No","bc4daf16-ff2e-4b69-a075-558deabe2d34","Windows 10","Off","2024-03-25 16:51:02","2024-06-05 14:48:57","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-003-001","Desktop","10.1.3.2","B4:A9:FC:28:C9:F4","All Endpoints","No","8bb370cf-13dc-4281-b510-f3e0400d307e","Windows 10","Off","2024-03-25 16:52:50","2024-06-05 14:45:05","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-003-2","Desktop","10.1.3.3","B4:A9:FC:28:CF:DD","All Endpoints","No","92cad8d5-d6aa-4f45-8745-fce49902b2d3","Windows 10","Off","2024-03-25 16:53:42","2024-06-05 14:48:29","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-348-002","Desktop","10.2.48.3","B4:A9:FC:28:CD:9E","All Endpoints","No","9335dd95-dfe1-457c-b5e7-234714ec8908","Windows 10","Off","2024-03-25 17:12:20","2024-06-05 14:47:08","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-081-001","Desktop","10.1.81.1","C0:18:50:AD:B7:59","All Endpoints","No","2834f503-fbf9-4d1a-8922-b0c310253dd9","Windows 10","Off","2024-03-26 16:25:58","2024-06-05 14:46:04","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-081-001","Desktop","10.1.81.2,169.254.46.173,169.254.255.138,10.1.81.3,169.254.186.121","AC:91:A1:55:35:13,04:E8:B9:BB:2C:E6,06:E8:B9:BB:2C:E5,04:E8:B9:BB:2C:E5,04:E8:B9:BB:2C:E9","All Endpoints","No","c42ece93-e2d2-43d4-a6f7-ffca86678333","Windows 11","Off","2024-03-26 16:38:28","2024-06-05 14:44:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RSE-002","Desktop","169.254.123.22,169.254.226.43,169.254.193.225,10.3.6.73,169.254.221.116","8C:04:BA:2B:3B:BC,24:EE:9A:82:EB:33,26:EE:9A:82:EB:32,24:EE:9A:82:EB:32,24:EE:9A:82:EB:36","All Endpoints","No","eca99dfe-21ce-4309-885b-96941b64015f","Windows 10","Off","2024-03-28 16:13:24","2024-05-17 15:21:37","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-001-002","Desktop","10.1.1.1,169.254.214.16,169.254.58.243,169.254.51.68","00:4E:01:C6:40:F9,80:32:53:41:D3:32,82:32:53:41:D3:31,80:32:53:41:D3:31","All Endpoints","No","83a3e76c-a13e-458b-aa5f-7bbd0fc14bb3","Windows 11","Off","2024-03-28 16:39:20","2024-06-05 14:45:33","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-067-002","Desktop","10.1.67.2","B4:A9:FC:28:CF:ED","All Endpoints","No","437f1cfe-5746-4eff-b154-14b69c9e2d5d","Windows 10","Off","2024-03-28 16:45:04","2024-06-05 14:44:50","XDR Endpoint Sensor,Vulnerability Assessment","",""
"MASTER","Desktop (non-persistent virtual desktop)","192.168.1.55","B4-A9-FC-15-D1-0B","All Endpoints","No","6f82d9fb-cdcd-479c-83cc-a8a89b20a8e9","Windows 10","Off","2024-04-07 19:15:42","2024-06-02 16:32:47","","Updating components...: Unable to report data due to an unknown error. Try restarting the endpoint. If the issue persists, contact your support provider. ()",""
"labo-cegidw10","Desktop","169.254.134.83,169.254.140.193,169.254.90.242,10.3.0.20,169.254.87.163","D8:F8:83:1A:E9:16,DA:F8:83:1A:E9:15,D8:F8:83:1A:E9:15,A4:BB:6D:62:9A:BE,D8:F8:83:1A:E9:19","All Endpoints","No","2db953c6-fff8-4457-995e-8d9f10304795","Windows 11","Off","2024-04-11 11:44:03","2024-06-05 14:46:44","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-ACH010","Desktop","10.3.103.1,169.254.197.160,169.254.255.14,169.254.115.36,192.168.1.49,169.254.26.130","02:50:41:00:00:01,F8:75:A4:B0:51:D0,5C:80:B6:AF:EC:3C,5E:80:B6:AF:EC:3B,5C:80:B6:AF:EC:3B,5C:80:B6:AF:EC:3F","All Endpoints","No","1504836e-1f8a-42c7-944a-35b7b2b23b40","Windows 11","Off","2024-04-11 11:48:56","2024-06-05 14:48:34","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUP-101","Desktop","169.254.154.104,169.254.199.19,169.254.130.201,10.3.6.24,169.254.122.146","98:FA:9B:9E:78:CA,DC:71:96:62:D4:D3,DE:71:96:62:D4:D2,DC:71:96:62:D4:D2,DC:71:96:62:D4:D6","All Endpoints","No","59ef1b58-ebfc-4037-a5f9-086d91ae92e3","Windows 11","Off","2024-04-11 11:59:31","2024-06-05 14:47:30","XDR Endpoint Sensor,Vulnerability Assessment","",""
"PC-Marianne","Desktop","169.254.148.233,169.254.106.4,10.3.6.30","10:51:07:87:40:02,12:51:07:87:40:01,10:51:07:87:40:01","All Endpoints","No","5166a4c4-87a6-4ce3-97d7-a04177e7194d","Windows 11","Off","2024-04-11 12:06:12","2024-05-31 11:06:54","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RRH-001","Desktop","169.254.99.8,169.254.161.42,169.254.145.213,10.3.6.45,169.254.88.153","38:F3:AB:8C:B9:18,28:D0:EA:0A:BC:85,2A:D0:EA:0A:BC:84,28:D0:EA:0A:BC:84,28:D0:EA:0A:BC:88","All Endpoints","No","81a10b85-59b2-4105-a7ad-6f6031e33631","Windows 11","Off","2024-04-11 12:16:41","2024-06-05 14:46:27","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MKTG-013","Desktop","169.254.125.124,169.254.37.104,169.254.111.100,169.254.140.159,10.3.6.33","98:FA:9B:12:4A:CC,D0:94:66:F5:93:A5,38:00:25:87:3A:2B,3A:00:25:87:3A:2A,38:00:25:87:3A:2A","All Endpoints","No","545fb9a1-b1d0-4a04-84e8-c95d705bb00a","Windows 11","Off","2024-04-11 12:17:32","2024-06-05 14:46:51","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MKTG-S-004","Desktop","10.3.103.33,169.254.11.187,169.254.191.207,169.254.224.40,192.168.1.125,169.254.230.246","02:50:41:00:00:01,F8:75:A4:B0:4E:34,84:C5:A6:42:C2:9C,86:C5:A6:42:C2:9B,4E:49:3B:E5:BA:E4,84:C5:A6:42:C2:9F","All Endpoints","No","000b6ea7-e22a-4eba-933a-58780819bb5a","Windows 11","Off","2024-04-11 12:28:25","2024-06-05 14:44:27","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-COMPTA-02","Desktop","10.3.103.47,169.254.53.155,169.254.201.30,169.254.52.3,192.168.1.152,169.254.162.253","02:50:41:00:00:01,AC:91:A1:20:B2:78,70:D8:23:C6:6B:38,72:D8:23:C6:6B:37,70:D8:23:C6:6B:37,70:D8:23:C6:6B:3B","All Endpoints","No","6f69c48f-7779-4b07-91d6-69f95545cadb","Windows 11","Off","2024-04-11 15:31:29","2024-06-05 14:45:58","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-106","Desktop","169.254.222.44,169.254.18.206,169.254.26.64,10.3.6.12","98:FA:9B:FA:ED:D5,94:E6:F7:49:7C:FE,96:E6:F7:49:7C:FD,94:E6:F7:49:7C:FD","All Endpoints","No","4e67ef88-0e04-4467-80dd-cd15adb521c6","Windows 11","Off","2024-04-11 16:05:51","2024-05-30 15:53:07","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-PAXE-002","Desktop","10.3.103.38,169.254.200.66,169.254.160.180,169.254.77.135,172.20.10.4,169.254.61.178","02:50:41:00:00:01,98:FA:9B:9E:7E:B4,DC:71:96:61:9C:85,DE:71:96:61:9C:84,DC:71:96:61:9C:84,DC:71:96:61:9C:88","All Endpoints","No","cd0b9bfd-7bb0-416e-8d3f-353badc14403","Windows 11","Off","2024-04-12 09:58:44","2024-06-05 14:45:49","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-103","Desktop","10.3.103.112,169.254.220.238,169.254.247.140,169.254.228.60,192.168.1.14","02:50:41:00:00:01,98:FA:9B:9E:7F:4C,DC:71:96:58:9F:18,DE:71:96:58:9F:17,DC:71:96:58:9F:17","All Endpoints","No","9d7eb4ad-b27f-4c3d-8b34-1e020f418f03","Windows 11","Off","2024-04-12 11:14:38","2024-06-05 14:46:52","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUP-106","Desktop","10.3.103.27,169.254.138.142,169.254.33.206,169.254.29.180,192.168.1.166,169.254.252.105","02:50:41:00:00:01,98:FA:9B:FA:E6:EF,94:E6:F7:49:59:1D,96:E6:F7:49:59:1C,92:56:B0:BD:46:ED,94:E6:F7:49:59:20","All Endpoints","No","bea3bfab-180e-4b41-8359-879ab2dea0da","Windows 11","Off","2024-04-12 11:24:05","2024-06-05 14:49:16","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-104","Desktop","169.254.74.151,169.254.22.199,169.254.216.101,10.3.6.40,169.254.1.7","98:FA:9B:9E:7A:8C,DC:71:96:57:B8:50,DE:71:96:57:B8:4F,DC:71:96:57:B8:4F,DC:71:96:57:B8:53","All Endpoints","No","b2e9466d-a068-41da-bbab-09beeda6ad07","Windows 11","Off","2024-04-12 11:29:03","2024-06-05 14:44:31","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-GST-002","Desktop","169.254.86.127,169.254.227.68,169.254.218.71,192.168.1.10,169.254.67.248","98:FA:9B:9E:7E:B8,DC:71:96:57:C6:FB,DE:71:96:57:C6:FA,DC:71:96:57:C6:FA,DC:71:96:57:C6:FE","All Endpoints","No","ba34accd-df11-4731-a680-822d184a60a4","Windows 11","Off","2024-04-12 11:43:06","2024-06-05 10:54:35","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-ACH-014","Desktop","10.3.103.90,169.254.253.5,169.254.91.38,169.254.18.46,192.168.0.46,169.254.241.177","02:50:41:00:00:01,38:F3:AB:8C:BD:CA,28:D0:EA:0A:3E:CC,2A:D0:EA:0A:3E:CB,28:D0:EA:0A:3E:CB,28:D0:EA:0A:3E:CF","All Endpoints","No","ca5484b7-b39f-489d-946c-be70a34ed6a1","Windows 11","Off","2024-04-12 11:43:19","2024-06-05 14:46:54","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SCH-100","Desktop","169.254.117.100,169.254.85.153,169.254.176.189,10.3.6.51,169.254.214.117","98:FA:9B:9E:83:A2,DC:71:96:58:A5:17,DE:71:96:58:A5:16,DC:71:96:58:A5:16,DC:71:96:58:A5:1A","All Endpoints","No","9c6ee67a-993b-48a2-b837-ae59913a0019","Windows 11","Off","2024-04-12 11:43:38","2024-06-05 14:46:07","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MKTG-S-005","Desktop","169.254.155.119,169.254.175.129,169.254.56.181,10.3.6.65,169.254.94.253","8C:04:BA:2E:E1:6B,90:78:41:E0:2D:3E,92:78:41:E0:2D:3D,90:78:41:E0:2D:3D,90:78:41:E0:2D:41","All Endpoints","No","97ad5812-d5b8-444a-9dc1-7d9b2384d8e6","Windows 10","Off","2024-04-12 11:50:26","2024-06-05 14:47:08","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SUPP-004","Desktop","169.254.73.88,169.254.139.100,169.254.195.136,10.3.6.11,169.254.185.41","98:FA:9B:9E:7E:6A,DC:71:96:57:C6:B5,DE:71:96:57:C6:B4,DC:71:96:57:C6:B4,DC:71:96:57:C6:B8","All Endpoints","No","eb8459e9-30e6-4c8b-8aeb-b42ad846c2c2","Windows 11","Off","2024-04-12 12:01:47","2024-06-05 14:45:14","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MKT-S-002","Desktop","169.254.66.203,169.254.253.163,169.254.172.27,10.3.6.41,169.254.124.226","F8:75:A4:B0:4E:28,84:C5:A6:42:89:53,86:C5:A6:42:89:52,84:C5:A6:42:89:52,84:C5:A6:42:89:56","All Endpoints","No","e47f0fea-b32f-49e1-a983-0b72ddd87975","Windows 11","Off","2024-04-12 12:15:30","2024-06-05 14:49:15","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-ACH-002","Desktop","10.3.103.69,169.254.102.0,169.254.32.0,169.254.56.117,169.254.89.71,192.168.0.25","02:50:41:00:00:01,54:05:DB:7A:EA:FC,C8:E2:65:2C:CA:AA,CA:E2:65:2C:CA:A9,8C:99:8B:53:53:5E,C8:E2:65:2C:CA:A9","All Endpoints","No","f13bc69b-6b42-4fbb-a52e-3896cbb62fe8","Windows 11","Off","2024-04-12 12:17:28","2024-06-05 14:47:28","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-SAV-001","Desktop","169.254.138.147,169.254.139.198,169.254.118.167,169.254.111.73,10.3.6.10,169.254.121.47","98:FA:9B:FA:E4:39,D4:81:D7:D4:73:35,94:E6:F7:80:3D:FC,96:E6:F7:80:3D:FB,94:E6:F7:80:3D:FB,94:E6:F7:80:3D:FF","All Endpoints","No","cf2abdf4-180d-4a5d-88b0-88d14f019eb6","Windows 11","Off","2024-04-12 12:23:34","2024-06-05 14:48:13","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-COMPTA-018","Desktop","10.3.103.35,169.254.196.108,169.254.167.236,169.254.54.83,192.168.1.13,169.254.147.78","02:50:41:00:00:01,F8:75:A4:B3:D0:20,84:C5:A6:42:79:8B,86:C5:A6:42:79:8A,84:C5:A6:42:79:8A,84:C5:A6:42:79:8E","All Endpoints","No","113ede7c-b493-439a-b758-7c4f00e4836f","Windows 11","Off","2024-04-12 14:57:44","2024-06-05 14:45:18","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-026-3","Desktop","10.1.26.3","D8-9E-F3-8C-54-23","All Endpoints","No","99ffe2e1-adee-41a4-87fb-49d4d59b6204","Windows 7","Off","2024-04-12 15:30:39","2024-06-04 17:51:10","","Assessment - Incompatible system: Unsupported platform detected.","T255"
"LAP-SUP-102","Desktop","169.254.87.47,169.254.167.111,169.254.35.84,10.3.6.27,169.254.98.250","98:FA:9B:9E:83:92,DC:71:96:61:9C:58,DE:71:96:61:9C:57,DC:71:96:61:9C:57,DC:71:96:61:9C:5B","All Endpoints","No","6d7eaaa0-4158-4bf6-8318-603b4c941086","Windows 11","Off","2024-04-12 15:39:54","2024-06-05 14:45:54","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-MERSH-001","Desktop","10.3.103.36,169.254.2.107,169.254.91.72,10.1.2.173,169.254.47.103","02:50:41:00:00:01,10:51:07:87:3E:EA,12:51:07:87:3E:E9,10:51:07:87:3E:E9,10:51:07:87:3E:ED","All Endpoints","No","539b4e9b-dac7-4770-85cb-aa24dba7214d","Windows 11","Off","2024-04-12 15:47:15","2024-06-04 16:44:37","XDR Endpoint Sensor,Vulnerability Assessment","",""
"TPV-346-001","Desktop","10.3.104.11,192.168.1.2","02:50:41:00:00:01,B4:A9:FC:28:CD:F8","All Endpoints","No","1b42f009-17ef-47d5-a29b-644ab44c06c5","Windows 10","Off","2024-04-12 15:58:20","2024-06-05 14:46:57","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-INFO-011","Desktop","169.254.90.196,169.254.28.252,169.254.43.182,10.3.6.68","F8:75:A4:B0:4E:32,84:C5:A6:42:D1:EC,86:C5:A6:42:D1:EB,84:C5:A6:42:D1:EB","All Endpoints","No","043fddfe-a0ce-4c24-9126-aa3f92939083","Windows 11","Off","2024-04-12 16:03:16","2024-05-27 12:19:41","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LP-009-4","Desktop","10.1.9.2,169.254.105.2,169.254.181.3,10.1.9.6,169.254.0.179,169.254.173.17","98:EE:CB:D9:59:50,C0:3C:59:16:9A:7D,C2:3C:59:16:9A:7C,C0:3C:59:16:9A:7C,C0:3C:59:16:9A:7C,51:F7:3A:03:51:00","All Endpoints","No","28387e30-7fb3-4d81-96e0-b597a9eaa1c7","Windows 11","Off","2024-04-12 16:10:21","2024-06-05 14:48:01","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RH-105","Desktop","169.254.242.133,169.254.55.122,169.254.162.214,10.3.6.45","08:8F:C3:F0:58:80,D2:39:57:42:40:75,F2:39:57:42:40:75,D0:39:57:42:40:75","All Endpoints","No","1f0b1368-184d-45ea-a3f4-05c1614aee52","Windows 11","Off","2024-04-12 16:10:50","2024-05-30 14:25:24","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-CPTA-102","Desktop","169.254.62.22,169.254.102.225,169.254.176.66,10.3.6.22,169.254.14.20","98:FA:9B:9B:ED:DC,DC:FB:48:A0:DE:F4,DE:FB:48:A0:DE:F3,DC:FB:48:A0:DE:F3,DC:FB:48:A0:DE:F7","All Endpoints","No","57168362-846e-478f-9faa-9560e188bcf9","Windows 11","Off","2024-04-12 16:54:23","2024-06-05 14:47:09","XDR Endpoint Sensor,Vulnerability Assessment","",""
"LAP-RH-102","Desktop","169.254.75.2,169.254.3.73,169.254.38.161,10.3.6.80","98:FA:9B:9E:85:C8,DC:71:96:57:99:65,DE:71:96:57:99:64,DC:71:96:57:99:64","All Endpoints","No","aeb2d0fd-1766-4fc8-b55c-92fdd7ae9c4b","Windows 10","Off","2024-04-15 10:15:15","2024-06-05 14:44:40","XDR Endpoint Sensor,Vulnerability Assessment","",""
